LL ,LL, ,1591085008
OTHER ,OTHER, ,1586944870
SP,S,P,1586832756
SOME,SO,ME,1579862093
WHEN,W,HEN,1565756359
HT,H,T,1565706846
HEN ,HEN, ,1554541568
IC ,IC, ,1553340913
PART,P,ART,1535911273
 STA, ,STA,1504381870
IM,I,M,1502573813
HIM,HI,M,1492639147
TER ,TER, ,1487097622
HO ,HO, ,1486032989
WILL ,WILL, ,1485140664
ANY,AN,Y,1477071246
WOULD ,WOULD, ,1472811049
 WOULD, ,WOULD,1472811049
MP,M,P,1468792165
NOW,NO,W,1463917013
IR,I,R,1461038372
 RO, ,RO,1453943606
 RA, ,RA,1453796674
 FO, ,FO,1449511167
 AR, ,AR,1449263341
PA,P,A,1428698985
IG,I,G,1428210019
RED,RE,D,1418701941
 TIME, ,TIME,1417697224
 OUT, ,OUT,1413862392
ERS ,ERS, ,1412407974
NEW,NE,W,1408972794
NO ,NO, ,1400645478
ORK,OR,K,1400521782
SHE,SH,E,1400243353
UE,U,E,1396100315
UST,US,T,1393922164
TY,T,Y,1388910622
MY,M,Y,1386516775
FIC,F,IC,1384760764
WHAT,W,HAT,1384369378
MAY,MA,Y,1378337409
AR ,AR, ,1363380464
PLE,P,LE,1356637965
 RI, ,RI,1346428893
PEC,PE,C,1345913789
WAY,WA,Y,1323904096
KING ,KING, ,1316268585
FAC,F,AC,1315327591
HAT ,HAT, ,1314471572
TW,T,W,1312878872
 THESE, ,THESE,1305787385
THESE ,THESE, ,1305787385
OST,O,ST,1300743562
LU,L,U,1287569082
HERE ,HERE, ,1287104153
SC,S,C,1287061531
ENT ,ENT, ,1286909055
 HEA, ,HEA,1286319922
RS ,RS, ,1282488662
PRE,P,RE,1281435569
RE ,RE, ,1266930878
THAN,THA,N,1261366909
 THA, ,THA,1260326790
OK,O,K,1254894473
 NA, ,NA,1249560643
 THEM, ,THEM,1245038376
IES,I,ES,1243866200
LF,L,F,1231273637
FE,F,E,1226790690
PRI,P,RI,1210620243
MBE,M,BE,1208625921
ID,I,D,1202956868
THEM ,THEM, ,1199636039
TIME ,TIME, ,1193736109
 CE, ,CE,1184925644
IND,IN,D,1183827580
WO,W,O,1182551830
MAN ,MAN, ,1176866392
ONL,ON,L,1175183974
MAR,MA,R,1173627450
OUT ,OUT, ,1164671229
CU,C,U,1163149015
OB,O,B,1156211744
USE,US,E,1150353345
PRES,P,RES,1150165652
OP,O,P,1149769842
DY,D,Y,1145186469
INTO,INT,O,1144226142
CAL,CA,L,1139870777
 STATE, ,STATE,1136403638
WAR,WA,R,1136257668
PP,P,P,1134842696
SPE,S,PE,1126358235
 EA, ,EA,1123671556
SUR,S,UR,1123300665
LES,LE,S,1120688198
ACT,AC,T,1119007892
CENT,CE,NT,1118278291
DED,DE,D,1115587493
ALLY ,ALLY, ,1113740838
CK,C,K,1113367144
CT,C,T,1109842222
 WI, ,WI,1096040379
DING ,DING, ,1089436846
TION ,TION, ,1085723915
VO,V,O,1084273449
ANS,AN,S,1074073694
C ,C, ,1073186550
THER ,THER, ,1073096568
THO,TH,O,1073006348
BER,BE,R,1072612837
 ABOUT, ,ABOUT,1070877995
ABOUT ,ABOUT, ,1070877995
GRA,G,RA,1067397107
IVE ,IVE, ,1067219732
ENCE,EN,CE,1061727492
YS,Y,S,1060116740
NCE ,NCE, ,1060114272
DER,DE,R,1055138333
SEL,SE,L,1051563047
SER,SE,R,1048602797
UB,U,B,1044392112
ALSO,AL,SO,1038616504
 H, ,H,1025409729
OFF,OF,F,1018474117
FU,F,U,1015560697
SOC,SO,C,1010793096
MIN,M,IN,1006073194
UG,U,G,1005729405
UAL,U,AL,995714314
X ,X, ,992453704
DAY,DA,Y,990159930
PS,P,S,990053620
KS,K,S,987260323
 Q, ,Q,984328988
 VER, ,VER,983158738
OC,O,C,981450639
ATE ,ATE, ,980967412
LAR,LA,R,980772410
PPE,P,PE,979517278
COU,CO,U,972366339
 EVE, ,EVE,971916369
DES,DE,S,970709265
REE,RE,E,970097038
MU,M,U,968168082
FF,F,F,962469998
LIK,LI,K,960075935
MUS,M,US,957107816
 OU, ,OU,950399496
 AM, ,AM,947943884
RU,R,U,943031169
AI,A,I,942826576
 EL, ,EL,941874803
SEE,SE,E,938539771
CRI,C,RI,938106340
 N, ,N,936348978
VED,VE,D,935627311
NE ,NE, ,933532574
VAL,V,AL,928401250
 R, ,R,925134802
 FIRST, ,FIRST,923189150
FIRST ,FIRST, ,923189150
IP,I,P,921463465
TING ,TING, ,916313261
DENT,DE,NT,907842101
EW,E,W,906599444
TIVE,TI,VE,904869270
UI,U,I,904260499
LOW,LO,W,903803626
UND,UN,D,903581567
CUR,C,UR,900696826
ANCE,AN,CE,898594111
WEL,W,EL,898417071
 AFTER, ,AFTER,888814534
SED,SE,D,888210045
WHERE,W,HERE,888190010
DIS,DI,S,887697109
 FORM, ,FORM,885665228
 THEN, ,THEN,884894828
VING,V,ING,881056534
NED,NE,D,880373542
LS,L,S,878386725
DU,D,U,873236456
THEN ,THEN, ,872791735
NING ,NING, ,870837513
GU,G,U,867587643
VERY,VER,Y,865890420
 SHOULD, ,SHOULD,863735997
LIG,LI,G,862219859
 OVER, ,OVER,858772737
 ATT, ,ATT,852600441
GRO,G,RO,850514951
REG,RE,G,850310273
SION ,SION, ,844478222
ELL,EL,L,842830301
LT,L,T,838280726
 EM, ,EM,837551011
GREA,G,REA,837022552
ND ,ND, ,831654018
CHO,CH,O,828651048
 EVER, ,EVER,828040404
AFTER ,AFTER, ,827495602
COR,CO,R,827278349
NU,N,U,826107930
JO,J,O,824623364
NTS,NT,S,821713394
VER ,VER, ,819806925
IRE,I,RE,819398763
CLA,C,LA,815957646
END,EN,D,815702821
SHOULD ,SHOULD, ,814245936
SIG,SI,G,810761079
MANY,MAN,Y,810565154
PI,P,I,805622827
ICE,IC,E,805537344
TH ,TH, ,795564725
KNO,K,NO,793406866
CES,CE,S,789343309
CLE,C,LE,789031348
UDE,U,DE,787231950
RESS,RES,S,786660364
STU,ST,U,784194706
WER,W,ER,784019420
 STO, ,STO,783478416
 INTER, ,INTER,782491287
ACK,AC,K,781772068
PT,P,T,781400727
JEC,J,EC,780832496
ARY,AR,Y,780291635
CONTR,CON,TR,780156513
COME,COM,E,776506900
XP,X,P,775843027
ART ,ART, ,774987117
IOUS,IO,US,774260878
OVER ,OVER, ,773098224
OPE,O,PE,772969307
MS,M,S,771358363
RG,R,G,770541296
WHI,W,HI,769546652
TU,T,U,768371990
HY,H,Y,766385703
KED,K,ED,766189342
INED,INE,D,762074901
IL ,IL, ,760435363
COUR,CO,UR,760035934
SHO,SH,O,759993280
 SAID, ,SAID,757996425
SAID ,SAID, ,757996425
GIVE,G,IVE,756990074
 UNDER, ,UNDER,756457452
CL,C,L,753706058
CTION ,CTION, ,752685332
UD,U,D,752664060
EF,E,F,750304049
FA,F,A,744947892
OVE,O,VE,744652075
BETWEEN ,BETWEEN, ,744064796
 BETWEEN, ,BETWEEN,744064796
 THROUGH, ,THROUGH,743273579
TAK,TA,K,742348614
PE ,PE, ,742282029
FRE,F,RE,741643005
UC,U,C,741016091
PAR,P,AR,740005021
CED,CE,D,737677017
MADE,MA,DE,737658132
ICAL,IC,AL,735026299
WS,W,S,731586242
AIN,A,IN,728389774
LONG,LO,NG,727443512
PON,P,ON,724199545
COMM,COM,M,722381386
RIG,RI,G,721640139
 SIN, ,SIN,721077615
MIT,M,IT,719771543
LLY,LL,Y,718120570
LOO,LO,O,717276556
IE,I,E,715690174
SH ,SH, ,712208169
CALL,CA,LL,711172273
LIF,LI,F,710707917
HIG,HI,G,705875212
EMP,EM,P,697939532
EVEN,EVE,N,697396670
LACE,LA,CE,695555945
INE ,INE, ,695300794
JUS,J,US,694609656
ACE,AC,E,691944849
DID,DI,D,689814257
TOO,TO,O,686518112
VIC,V,IC,685196023
 PEOPLE, ,PEOPLE,685124593
RK,R,K,684181627
 COUNT, ,COUNT,681882910
INC,IN,C,680915261
GRE,G,RE,680140541
ILL ,ILL, ,679519950
ECT,EC,T,677967574
RV,R,V,677512875
TTER,TT,ER,677089380
 EAR, ,EAR,675870820
VIS,V,IS,675480367
REAT,REA,T,675309952
B ,B, ,675078959
FIN,F,IN,667573081
MIL,M,IL,666551825
IONS ,IONS, ,664604455
HOW,HO,W,663323032
CY,C,Y,663107026
 THOUGH, ,THOUGH,662756344
THING ,THING, ,662422567
ARD,AR,D,659587879
ROW,RO,W,658806463
PEOPLE ,PEOPLE, ,658716166
FT,F,T,658382630
TRI,TR,I,656181030
UR ,UR, ,655876462
BAS,B,AS,653184440
MIS,M,IS,652774543
REQ,RE,Q,652670841
MAK,MA,K,652268515
INS,IN,S,650184948
THROUGH ,THROUGH, ,647091198
ENG,EN,G,645854253
USED,US,ED,645460534
VEL,VE,L,643658783
VES,VE,S,640608629
PH,P,H,639582936
PROV,PRO,V,639560825
CEP,CE,P,637655340
LAND ,LAND, ,635130905
MEAN,ME,AN,634080135
IMA,I,MA,630897700
IB,I,B,626270887
SAME,SA,ME,624529137
CASE,CA,SE,623943296
AST ,AST, ,620606567
MENTS,MENT,S,619270586
BEING,BE,ING,616194541
LINE,LI,NE,616146340
EVERY,EVER,Y,614840494
VAR,V,AR,614398895
 GENERAL, ,GENERAL,614306108
BJ,B,J,613281843
BECAUSE ,BECAUSE, ,612321946
 BECAUSE, ,BECAUSE,612321946
MEM,ME,M,610189386
 SYSTEM, ,SYSTEM,608732577
LESS,LE,SS,607948425
SCH,S,CH,607450835
 BEFORE, ,BEFORE,605166565
BEFORE ,BEFORE, ,605166565
UNDER ,UNDER, ,604952176
LOG,LO,G,603118567
LAY,LA,Y,601542695
EACH,EA,CH,601281917
 PERSON, ,PERSON,597789851
TTLE,TT,LE,597344214
OTH ,OTH, ,594676416
SES,SE,S,594582383
EST ,EST, ,592777376
SIDE,SI,DE,592187090
CAR,CA,R,589204934
SING,SIN,G,586640218
THOUGH ,THOUGH, ,585740705
CONCE,CON,CE,583435523
FOUN,FO,UN,581413289
MON,M,ON,581208756
READ,REA,D,581153238
 ENT, ,ENT,581017425
SIM,SI,M,579845651
LEAR,LE,AR,579081395
GET,G,ET,578517668
EP,E,P,577890510
BRI,B,RI,576047909
AF,A,F,575269744
DEC,DE,C,575196313
IAN,I,AN,573427305
DEF,DE,F,572840408
RT ,RT, ,572297047
REF,RE,F,570956391
BAC,B,AC,570864133
ICI,IC,I,569854311
RATE,RA,TE,568911788
FEE,F,EE,567904421
AD ,AD, ,567178647
OUS,OU,S,565929880
ITED,IT,ED,565776817
ONG,ON,G,564367705
 YEARS, ,YEARS,563247544
YEARS ,YEARS, ,563247544
AUT,A,UT,563224059
ULA,U,LA,563202638
HAND,HA,ND,562645265
IGHT ,IGHT, ,561791059
YING,Y,ING,561098826
CTI,C,TI,560756583
STATE ,STATE, ,560335893
PERI,PE,RI,557759318
BU,B,U,557120111
XPE,X,PE,556893358
II,I,I,556831617
RAC,RA,C,555884824
 TER, ,TER,555552005
MI,M,I,554541682
UNIT,UN,IT,554511884
EV,E,V,550635478
OLI,O,LI,549998307
GEN,G,EN,548975519
IET,I,ET,546907267
ALU,AL,U,546379123
ORL,OR,L,544252419
BOTH,B,OTH,543776931
CUS,C,US,543400169
SY,S,Y,540171831
GY,G,Y,539412217
IV,I,V,537851033
LIC,LI,C,536832427
GES,G,ES,536825932
XAM,X,AM,535224038
NS ,NS, ,534743262
ODE,O,DE,533004144
GA,G,A,532786104
INDI,IN,DI,529749721
OES,O,ES,529206666
SON ,SON, ,527571796
GER,G,ER,527114281
SAY,SA,Y,526126239
DIST,DI,ST,525682805
URING ,URING, ,524884095
ORDE,OR,DE,524500304
 ART, ,ART,524382651
RECE,RE,CE,523892302
FORM ,FORM, ,522714161
ULL,U,LL,520542463
 EFFECT, ,EFFECT,520266165
 POINT, ,POINT,519769945
EQ,E,Q,519671563
THRE,TH,RE,519318213
HOWEVER ,HOWEVER, ,519207264
 HOWEVER, ,HOWEVER,519207264
ANT,AN,T,518382823
WRI,W,RI,516866642
HEL,HE,L,515167998
LAW,LA,W,514656912
SK,S,K,512915275
VIO,V,IO,512127475
MEDI,ME,DI,510088389
NEED,NE,ED,508681595
MEN ,MEN, ,506552103
CAME,CA,ME,506428218
HILE,HI,LE,505936062
RESU,RES,U,505394409
TRA,TR,A,505250253
TRAN,TR,AN,502666760
AV,A,V,498578120
URES,UR,ES,498479543
PLI,P,LI,498338722
CESS,CE,SS,497298237
PEND,PE,ND,495531216
BI,B,I,495162548
PRIN,P,RIN,494933896
GI,G,I,494839917
 CONSIDER, ,CONSIDER,493606713
PU,P,U,492551116
UALLY,U,ALLY,492273899
 PRESENT, ,PRESENT,491555237
ENTI,ENT,I,490922191
NAT,NA,T,490706471
TES,TE,S,490636363
 DIRECT, ,DIRECT,490597437
CHA,CH,A,490528141
ATED,ATE,D,489633277
PORT ,PORT, ,487024826
PUT,P,UT,486985285
SEC,SE,C,486164256
OM ,OM, ,485543411
LISH,LI,SH,485324039
CLO,C,LO,484033605
EY,E,Y,483917372
 CHANGE, ,CHANGE,482701040
REV,RE,V,481568544
TRO,TR,O,481002946
PUR,P,UR,480756542
TORY,TOR,Y,480656112
VAN,V,AN,480424947
COND,CON,D,480094107
PRA,P,RA,479168708
EIG,EI,G,478606114
HOUS,HO,US,478338291
ATIONS ,ATIONS, ,478045417
UTION,UT,ION,477630242
RESP,RES,P,477443695
INF,IN,F,477158636
UIT,U,IT,476964936
PLO,P,LO,474289568
MAG,MA,G,472782056
MOR,M,OR,472339190
 MEN, ,MEN,470690548
RM,R,M,470002814
CIS,C,IS,468783664
IA,I,A,468261781
ITIES,ITI,ES,467922481
 HERE, ,HERE,466039107
LLED,LL,ED,465605037
WITHOUT ,WITHOUT, ,465581954
 WITHOUT, ,WITHOUT,465581954
RCE,R,CE,465453100
GAN,G,AN,464548389
XT,X,T,461814933
GN,G,N,461746054
ILY,IL,Y,461459652
GG,G,G,461067919
TIC,TI,C,460816959
EG,E,G,459662902
LASS,LA,SS,458673648
RING ,RING, ,458137406
ROU,RO,U,457766719
FAM,F,AM,457455287
DURING,D,URING,454999134
PL,P,L,454599544
AVE,A,VE,454271789
TAL,TA,L,454149765
IED,I,ED,453400259
ORD,OR,D,452989636
MALL,MA,LL,452895932
SMA,S,MA,451962538
RECO,RE,CO,451043077
GENERAL ,GENERAL, ,450612588
KEN,K,EN,450390898
STANCE,STA,NCE,450320726
NAL,NA,L,448447028
LUT,L,UT,448367454
LITT,LI,TT,448265468
AM ,AM, ,448088905
HAP,HA,P,447815297
FRI,F,RI,447464935
CRE,C,RE,447437981
USTR,US,TR,447324028
CAP,CA,P,446220410
GNI,G,NI,445848829
CIT,C,IT,444847809
ANOTHER ,ANOTHER, ,444695376
 ANOTHER, ,ANOTHER,444695376
BEG,BE,G,444333036
YSI,Y,SI,444256277
HU,H,U,444159418
 GOVERNMEN, ,GOVERNMEN,444107268
UES,U,ES,443019322
BRO,B,RO,442852248
 DIFFERENT, ,DIFFERENT,441811738
ITE,IT,E,441380484
BL,B,L,440011083
 TI, ,TI,438586100
 THIN, ,THIN,438532846
CTED,C,TED,438325500
BOR,B,OR,437357844
PAS,P,AS,435639344
ELY,EL,Y,434846369
HISTOR,HIS,TOR,434417106
 THING, ,THING,434230023
AIL,A,IL,434181631
 PUBLIC, ,PUBLIC,433636117
FAR,F,AR,433278918
NOR,NO,R,432176731
MIGHT,M,IGHT,431289771
VENT,VE,NT,431129100
 NI, ,NI,430442001
OT ,OT, ,429986505
EAT,EA,T,429776531
 INTEREST, ,INTEREST,429715457
NATIONAL ,NATIONAL, ,429003296
SYSTEM ,SYSTEM, ,428655277
EMENT ,EMENT, ,428399266
CREA,C,REA,427740693
SEEM,SE,EM,427186801
HAV,HA,V,426985232
IENT,I,ENT,426307258
TEM,TE,M,425609219
NER,NE,R,425206806
PIT,P,IT,424717985
AMP,AM,P,424301285
TOR ,TOR, ,423776787
JU,J,U,423581679
NEVER,NE,VER,423080093
COLL,CO,LL,422992947
DESI,DE,SI,421932067
BILITY ,BILITY, ,421908156
ATH,AT,H,421686092
NAME,NA,ME,421358883
PPRO,P,PRO,420412625
RIT,RI,T,419090391
TAIN,TA,IN,416231786
PAC,P,AC,415530464
TEST,TE,ST,415234263
TICE,TI,CE,414496101
CHAR,CH,AR,414407102
ASSE,AS,SE,412826902
UEN,U,EN,412813188
BSE,B,SE,412016300
REMA,RE,MA,411961619
HOL,HO,L,410779600
STRI,ST,RI,410516169
UME,U,ME,410504717
AGAINST ,AGAINST, ,410444403
 AGAINST, ,AGAINST,410444403
TIMES,TIME,S,409557579
BA,B,A,408906609
ORI,OR,I,408682970
REP,RE,P,408409452
STILL,ST,ILL,408263128
SOL,SO,L,407621012
NESS,NE,SS,407538858
URSE,UR,SE,406344073
MAIN,MA,IN,405907980
 PRODUCT, ,PRODUCT,405769091
STAND,STA,ND,404886898
 COMMUNI, ,COMMUNI,404423701
ARI,AR,I,404077928
STI,ST,I,403418689
INDE,IN,DE,403061169
AMIL,AM,IL,402636222
LEC,LE,C,401891119
SECON,SE,CON,401507109
FORCE,FOR,CE,401502622
ITAL,IT,AL,400687046
RC,R,C,400450306
 PROCESS, ,PROCESS,399920891
RITI,RI,TI,399561029
PROG,PRO,G,398668711
COMPLE,COMP,LE,398663534
ARG,AR,G,397930721
URAL,UR,AL,397345568
PPORT,P,PORT,397061319
ORY,OR,Y,396676832
 PROBLEM, ,PROBLEM,396088888
RET,RE,T,395948739
ARM,AR,M,395712633
ETY,ET,Y,395595261
TERM,TER,M,395079381
SINCE,SIN,CE,394851480
RL,R,L,394658694
TAB,TA,B,394350507
RIES,RI,ES,394329818
BECOM,BE,COM,393205305
RRI,R,RI,392731893
EL ,EL, ,392622017
GAR,G,AR,392600164
ASE,AS,E,391565568
APE,A,PE,391552781
TREA,TR,EA,391431248
DIFFERENT ,DIFFERENT, ,391339487
HAR,HA,R,391005165
GOVERNMENT,GOVERNMEN,T,390643826
WATER,WA,TER,390158141
GIN,G,IN,390048095
CONTIN,CON,TIN,389697193
LING,LI,NG,389272969
UF,U,F,389098923
RVE,R,VE,388864936
PUBLIC ,PUBLIC, ,388271205
GED,G,ED,388230925
 EI, ,EI,387248857
TRAD,TR,AD,386844380
COMPAN,COMP,AN,386824727
AWA,A,WA,386166928
STATES,STATE,S,386012404
 YEAR, ,YEAR,385703539
EVER ,EVER, ,385565194
LED,LE,D,385297960
ALS,AL,S,384656795
MED,ME,D,384414162
DEP,DE,P,384078088
PTION,P,TION,383591311
FER,F,ER,383497265
AY,A,Y,383304659
 AMERICAN, ,AMERICAN,382268730
LEAD,LE,AD,381945086
FL,F,L,381861342
MER,ME,R,381053875
LAST,LA,ST,380518535
UIL,U,IL,379419537
COVER,CO,VER,378610212
 QUESTION, ,QUESTION,377438004
YEAR ,YEAR, ,377400785
BLI,B,LI,376905767
KIN,K,IN,375915798
DRA,D,RA,375482913
ECONOM,ECON,OM,375087619
BUS,B,US,374877326
PARE,P,ARE,374818319
ACTI,AC,TI,374516510
INING,IN,ING,374196756
UTE,UT,E,374125544
WING,WI,NG,373831801
RATION ,RATION, ,373048044
AU,A,U,372719427
IVEN,IVE,N,370958373
GUR,G,UR,370857007
DG,D,G,370778260
WANT,WA,NT,370291394
PIC,P,IC,370265413
 ECON, ,ECON,369574291
SCO,S,CO,368818284
RAL,RA,L,368608224
ISION,IS,ION,367444976
FINA,F,INA,367127468
URCH,UR,CH,364236348
RAM,RA,M,364038879
WENT,W,ENT,363720745
RELI,RE,LI,363424219
 CERTAIN, ,CERTAIN,361873486
ANI,AN,I,361793923
OH,O,H,360621569
CONF,CON,F,360224453
POINT ,POINT, ,359959591
SHALL,SH,ALL,356632925
 VE, ,VE,356398783
ULE,U,LE,356156942
AMON,AM,ON,356083860
CC,C,C,355717715
FLO,F,LO,355343431
RANG,RAN,G,354789242
TINU,TIN,U,354720188
LOSE,LO,SE,354663761
LIM,LI,M,353234307
ORG,OR,G,352948483
THUS,TH,US,352803269
LOY,LO,Y,352444506
SM,S,M,352296793
MB,M,B,351787364
WITHIN,WITH,IN,351785120
INAL,INA,L,351670901
SET,SE,T,351572070
RIC,RI,C,350848474
DICA,DI,CA,350267665
VIT,V,IT,349288829
OUND ,OUND, ,348501457
ADV,AD,V,348059267
PERA,PE,RA,347228744
UTH,UT,H,346513143
FOUR,FO,UR,345636656
XCE,X,CE,345581277
 CHARACTER, ,CHARACTER,345469767
LP,L,P,345063259
TICA,TI,CA,344897208
GLE,G,LE,344490421
ASS,AS,S,344378224
REASON,REA,SON,342928015
HEAD,HEA,D,342889755
TL,T,L,342219556
OING,O,ING,341957871
PAN,P,AN,341779636
POSSIBLE ,POSSIBLE, ,341762654
SIT,SI,T,340655722
UDI,U,DI,340230892
DEL,DE,L,340195181
SEVER,SE,VER,339846655
REPORT,RE,PORT,339235392
SIS,SI,S,338565572
SENS,SE,NS,338226592
MAL,MA,L,337748049
FUR,F,UR,337252325
LEG,LE,G,336982613
TA ,TA, ,336840512
PROPE,PRO,PE,336756488
 CHILDREN, ,CHILDREN,336723802
CHILDREN ,CHILDREN, ,336723802
INIST,IN,IST,336649507
 LAND, ,LAND,336301047
DEPE,DE,PE,336231140
CARE,CA,RE,336092728
GIC,G,IC,336051733
LATE,LA,TE,335525429
DEN,DE,N,334780570
DEVELOPMENT,DEVELOPME,NT,334470410
 DEVELOPME, ,DEVELOPME,334470410
ISSION,IS,SION,334066149
