UB,U,B,1563957164
HEN ,HEN, ,1554541568
 CE, ,CE,1546799130
IC ,IC, ,1545110682
 AM, ,AM,1526712855
RU,R,U,1516233177
CTION ,CTION, ,1512726012
ID,I,D,1505068425
 STA, ,STA,1504381870
MY,M,Y,1495604677
ND ,ND, ,1495316168
HIM,HI,M,1492639147
HO ,HO, ,1486032989
WILL ,WILL, ,1485140664
SHE,SH,E,1478846519
ANY,AN,Y,1477071246
 WOULD, ,WOULD,1472811049
WOULD ,WOULD, ,1472811049
C ,C, ,1469687986
TIONS,TION,S,1469447885
 THEM, ,THEM,1462013657
UE,U,E,1451488220
ALLY ,ALLY, ,1449419807
 AR, ,AR,1449263341
CAL,CA,L,1430563951
PA,P,A,1428698985
MIN,M,IN,1421918938
 TIME, ,TIME,1417697224
 OUT, ,OUT,1413862392
NEW,NE,W,1408972794
AIN,A,IN,1403214081
NO ,NO, ,1400645478
ORK,OR,K,1400521782
 RI, ,RI,1395255587
UST,US,T,1393922164
WHAT,W,HAT,1384369378
AR ,AR, ,1379373577
MAY,MA,Y,1378337409
ERS ,ERS, ,1374826698
UC,U,C,1371742930
 N, ,N,1366790979
TIVE,TI,VE,1366612476
GRA,G,RA,1366561942
 Q, ,Q,1361766992
PLE,P,LE,1356637965
FAC,F,AC,1354285835
SPE,S,PE,1345879803
MAN ,MAN, ,1345787805
WAY,WA,Y,1323904096
KING ,KING, ,1316268585
HAT ,HAT, ,1314471572
GEN,G,EN,1313052043
RE ,RE, ,1312953375
TW,T,W,1312878872
 THESE, ,THESE,1305787385
THESE ,THESE, ,1305787385
OST,O,ST,1300743562
LAR,LA,R,1290825985
UAL,U,AL,1288986361
LU,L,U,1287569082
HERE ,HERE, ,1287104153
SC,S,C,1287061531
 HEA, ,HEA,1286319922
PRE,P,RE,1281435569
EF,E,F,1270570214
GA,G,A,1269414186
SEL,SE,L,1268538328
 THA, ,THA,1260326790
BER,BE,R,1255329758
OK,O,K,1254894473
CENT,CE,NT,1254328122
ULA,U,LA,1252309487
THAN,THA,N,1252123608
VO,V,O,1238960691
MAR,MA,R,1236636860
CU,C,U,1231323954
LF,L,F,1231273637
UG,U,G,1229444330
UND,UN,D,1228029323
OM,O,M,1226288728
 INTER, ,INTER,1212206744
MBE,M,BE,1208625921
TIME ,TIME, ,1199641806
THEM ,THEM, ,1199636039
NU,N,U,1197424141
TING ,TING, ,1196091128
THO,TH,O,1190225921
PU,P,U,1185824892
IND,IN,D,1183827580
HOW,HO,W,1182530296
ONL,ON,L,1175183974
SY,S,Y,1174539147
 WI, ,WI,1173887106
OB,O,B,1170141740
DING ,DING, ,1167998528
ANS,AN,S,1160361334
DER,DE,R,1158535319
SER,SE,R,1157413644
WAR,WA,R,1153139328
OP,O,P,1149769842
REP,RE,P,1147214498
CESS,CE,SS,1147141206
DY,D,Y,1145186469
INTO,INT,O,1144226142
IVE ,IVE, ,1141586134
BLI,B,LI,1140250170
DED,DE,D,1138052386
 STATE, ,STATE,1136403638
COMM,COM,M,1132360303
SUR,S,UR,1129867043
 EA, ,EA,1123671556
LES,LE,S,1120688198
ACT,AC,T,1119007892
IP,I,P,1101740196
INC,IN,C,1101614054
GRO,G,RO,1087713992
SIDE,SI,DE,1085793803
 ABOUT, ,ABOUT,1070877995
ABOUT ,ABOUT, ,1070877995
PON,P,ON,1063349035
YS,Y,S,1060116740
FORE,FOR,E,1055883037
COR,CO,R,1052724374
CK,C,K,1040717986
ARY,AR,Y,1039734898
ALSO,AL,SO,1038616504
SED,SE,D,1037480139
DIF,DI,F,1037223104
FIN,F,IN,1034700549
LT,L,T,1026544518
 H, ,H,1025409729
OFF,OF,F,1018474117
FU,F,U,1015560697
SION ,SION, ,1011465313
KNO,K,NO,1011415123
MS,M,S,1010819363
SOC,SO,C,1010793096
MU,M,U,1010521265
GES,G,ES,1007993708
 OU, ,OU,1007729555
CES,CE,S,1005657169
PS,P,S,1002640316
MI,M,I,999492398
MON,M,ON,993016174
X ,X, ,992453704
DAY,DA,Y,990159930
KS,K,S,987260323
SEE,SE,E,985282340
NE ,NE, ,985171550
GN,G,N,983547812
 VER, ,VER,983158738
TOR,TO,R,982907355
PPE,P,PE,979517278
OPE,O,PE,979232417
 UNDER, ,UNDER,974607666
COU,CO,U,972366339
 EVE, ,EVE,971916369
DES,DE,S,970709265
REE,RE,E,970097038
OC,O,C,969055075
UES,U,ES,967859406
ATE ,ATE, ,960193164
LIK,LI,K,960075935
 FORM, ,FORM,959212428
IB,I,B,957658086
MUS,M,US,957107816
ENER,EN,ER,956801887
INST,IN,ST,952885154
LIC,LI,C,952854596
CAUS,CA,US,950962825
AI,A,I,949653549
YEAR,Y,EAR,948951083
MEN,ME,N,942561752
 EL, ,EL,941874803
RT,R,T,941770610
NI,N,I,940991597
GU,G,U,940779776
CRI,C,RI,938106340
OLI,O,LI,937988410
LATION,LA,TION,935756712
VED,VE,D,935627311
VAL,V,AL,928401250
 R, ,R,925134802
 FIRST, ,FIRST,923189150
FIRST ,FIRST, ,923189150
DENT,DE,NT,919083994
CHAN,CH,AN,917960779
NING ,NING, ,913354243
ECT,EC,T,912999197
CUR,C,UR,911251513
FEC,F,EC,910975842
EW,E,W,906599444
EVER ,EVER, ,904772458
UI,U,I,904260499
LOW,LO,W,903803626
VING,V,ING,900290189
WEL,W,EL,898417071
 ES, ,ES,898314411
CED,CE,D,897356268
NED,NE,D,892156303
 AFTER, ,AFTER,888814534
WHERE,W,HERE,888190010
DIS,DI,S,887697109
THING ,THING, ,885721199
 THEN, ,THEN,884894828
THEN ,THEN, ,883690146
EST,ES,T,882066539
INDI,IN,DI,880574493
ANCE,AN,CE,873537032
ANG,AN,G,867354931
ORT,OR,T,866177061
VERY,VER,Y,865890420
TU,T,U,863850068
INED,INE,D,863768898
 SHOULD, ,SHOULD,863735997
LIG,LI,G,862219859
PERS,PE,RS,859082623
 OVER, ,OVER,858772737
REG,RE,G,856649832
JEC,J,EC,855928464
END,EN,D,854213027
 ATT, ,ATT,852600441
CREA,C,REA,848439486
PERI,PE,RI,846465057
ICE,IC,E,842897416
ELL,EL,L,842830301
THER ,THER, ,841268547
MIT,M,IT,840740362
 EM, ,EM,837551011
GREA,G,REA,837022552
XPE,X,PE,834357204
EP,E,P,832331231
XP,X,P,831652944
 EVER, ,EVER,828040404
AFTER ,AFTER, ,827495602
CHO,CH,O,826115765
JO,J,O,824623364
TAIN,TA,IN,822702201
VER ,VER, ,819806925
VES,VE,S,819642157
IRE,I,RE,819398763
WS,W,S,817131675
NTS,NT,S,816261373
CLA,C,LA,815957646
ACK,AC,K,814367597
SHOULD ,SHOULD, ,814245936
RESENT,RES,ENT,813202063
SIG,SI,G,810761079
GET,G,ET,810704394
MANY,MAN,Y,810565154
SHO,SH,O,809836481
INE ,INE, ,808614464
PI,P,I,805622827
WER,W,ER,805550591
UNIT,UN,IT,805230684
BECA,BE,CA,805102953
RELA,RE,LA,790739465
TAK,TA,K,789282932
UDE,U,DE,787231950
IOUS,IO,US,786362345
ITI,IT,I,785688014
STU,ST,U,784194706
 STO, ,STO,783478416
PT,P,T,781400727
CLE,C,LE,781003285
CONTR,CON,TR,780156513
ILIT,IL,IT,776791948
STR,ST,R,776744954
COME,COM,E,776506900
ART ,ART, ,774987117
OVER ,OVER, ,773098224
RG,R,G,770541296
WHI,W,HI,769546652
RESS,RES,S,767994780
HY,H,Y,766385703
CL,C,L,766269106
KED,K,ED,766189342
NOR,NO,R,761358761
IL ,IL, ,760435363
COUR,CO,UR,760035934
CHAR,CH,AR,759876869
 SAID, ,SAID,757996425
SAID ,SAID, ,757996425
 ED, ,ED,757894523
TIONAL,TION,AL,757153033
GIVE,G,IVE,756990074
LS,L,S,755488837
UD,U,D,752664060
PROD,PRO,D,746174949
FA,F,A,744947892
OVE,O,VE,744652075
 BETWEEN, ,BETWEEN,744064796
BETWEEN ,BETWEEN, ,744064796
 THROUGH, ,THROUGH,743273579
PE ,PE, ,742282029
FRE,F,RE,741643005
PAR,P,AR,740005021
BRI,B,RI,739189621
NATION,NA,TION,738928860
NS,N,S,737678668
MADE,MA,DE,737658132
ICAL,IC,AL,737422319
REF,RE,F,737047437
MIS,M,IS,736573468
SES,SE,S,734979273
CY,C,Y,731704736
TIC,TI,C,730883041
LOO,LO,O,730838594
SH ,SH, ,730092542
LISH,LI,SH,729103390
LONG,LO,NG,727443512
RIG,RI,G,721640139
 SIN, ,SIN,721077615
USED,US,ED,720482643
IE,I,E,720302373
TTER,TT,ER,717167079
IZ,I,Z,715979103
CER,CE,R,715861889
OINT,O,INT,715151262
CALL,CA,LL,714977689
LIF,LI,F,710707917
EVEN,EVE,N,710479774
MENTS,MENT,S,708117911
HIG,HI,G,705875212
SING,SIN,G,703210279
SON,SO,N,702446311
IENT,I,ENT,702084999
EMP,EM,P,697939532
TOO,TO,O,697622254
EM ,EM, ,697555789
LACE,LA,CE,695555945
JUS,J,US,694609656
UTION,UT,ION,693364475
ACE,AC,E,691944849
DID,DI,D,689814257
VIC,V,IC,685196023
 PEOPLE, ,PEOPLE,685124593
PLI,P,LI,684847404
RK,R,K,684181627
REC,RE,C,682685170
 COUNT, ,COUNT,681882910
ROU,RO,U,681481644
VIS,V,IS,680963183
GRE,G,RE,680140541
ILL ,ILL, ,679519950
RV,R,V,677512875
LESS,LE,SS,675915531
 EAR, ,EAR,675870820
REAT,REA,T,675309952
B ,B, ,675078959
RATION,RA,TION,674556208
CATION,CA,TION,673710527
GAN,G,AN,669959577
YST,Y,ST,667819450
TAB,TA,B,667414176
ARD,AR,D,667295788
CONSI,CON,SI,666753827
MIL,M,IL,666551825
VEL,VE,L,665804839
FT,F,T,664617696
 THOUGH, ,THOUGH,662756344
INS,IN,S,660811093
ROW,RO,W,658806463
PEOPLE ,PEOPLE, ,658716166
WING,WI,NG,656722088
TRI,TR,I,656181030
UR ,UR, ,655876462
BAS,B,AS,653184440
REQ,RE,Q,652670841
MAK,MA,K,652268515
OSI,O,SI,650029304
THROUGH ,THROUGH, ,647091198
BEING,BE,ING,646708255
TERM,TER,M,646357939
ENG,EN,G,645854253
NMENT,N,MENT,643188430
ILD,IL,D,640629085
PROCE,PRO,CE,640160663
EE,E,E,639792840
CTI,C,TI,639763334
PH,P,H,639582936
PROV,PRO,V,639560825
LLO,LL,O,639311588
TICA,TI,CA,637743712
CEP,CE,P,637655340
STEM,ST,EM,636152624
LAND ,LAND, ,635130905
TEN,TE,N,634850834
MEAN,ME,AN,634080135
VELO,VE,LO,630170227
SAME,SA,ME,624529137
CASE,CA,SE,623943296
STAND,STA,ND,623037112
TTLE,TT,LE,622783264
IONS ,IONS, ,622146539
GIN,G,IN,621721011
EMENT,EM,ENT,621464600
AST ,AST, ,620606567
PROB,PRO,B,619254414
DUR,D,UR,618988772
LINE,LI,NE,616146340
OTH,O,TH,615880284
ARTIC,ART,IC,615004720
EVERY,EVER,Y,614840494
VAR,V,AR,614398895
BJ,B,J,613281843
RSON,RS,ON,612011799
BRO,B,RO,610361792
MEM,ME,M,610189386
CAR,CA,R,608782197
OSS,O,SS,607952340
SCH,S,CH,607450835
BEFOR,BE,FOR,605166565
UNDER ,UNDER, ,604952176
EARS,EAR,S,604400608
CIT,C,IT,603829949
LED,LE,D,603306217
LOG,LO,G,603118567
LAY,LA,Y,601542695
FOLL,FO,LL,601488704
EACH,EA,CH,601281917
RING,RI,NG,597636598
ITED,IT,ED,593836609
ICAN,IC,AN,592233138
RATE,RA,TE,591909369
ERAL,ER,AL,591260608
READ,REA,D,589892060
DG,D,G,588786517
DEVE,DE,VE,588280081
CHIL,CH,IL,587809948
ATIONS,ATION,S,587113170
DIV,DI,V,586209078
THOUGH ,THOUGH, ,585740705
CONCE,CON,CE,583435523
FOUN,FO,UN,581413289
 ENT, ,ENT,581017425
SIM,SI,M,579845651
LEAR,LE,AR,579081395
IET,I,ET,575369102
AF,A,F,575269744
DEC,DE,C,575196313
ICU,IC,U,573413190
SAY,SA,Y,573242742
BIL,B,IL,572989012
DEF,DE,F,572840408
EL ,EL, ,571491065
BAC,B,AC,570864133
ICI,IC,I,569854311
ANI,AN,I,567205111
AD ,AD, ,567178647
UCTION,U,CTION,566498815
ONG,ON,G,564367705
AUT,A,UT,563224059
HAND,HA,ND,562645265
SSI,SS,I,562271138
UCE,U,CE,562182579
YING,Y,ING,561098826
GOVER,G,OVER,561015584
OUS,OU,S,561013891
STATE ,STATE, ,560335893
ORG,OR,G,558359671
BU,B,U,557120111
II,I,I,556831617
RAC,RA,C,555884824
 TER, ,TER,555552005
LLY,LL,Y,553852378
PERA,PE,RA,553491854
URES,UR,ES,552776529
ANT,AN,T,551572354
DITION,DI,TION,550701807
EV,E,V,550635478
TRA,TR,A,548336712
ALU,AL,U,546379123
ATED,ATE,D,546204237
RIEN,RI,EN,545112247
ORL,OR,L,544252419
EAR ,EAR, ,543984179
CUS,C,US,543400169
GER,G,ER,542206901
REN,RE,N,541978581
GY,G,Y,539412217
ERIC,ER,IC,538779549
EQ,E,Q,536708894
IMA,I,MA,536684620
XAM,X,AM,535224038
IAN,I,AN,534228625
TES,TE,S,533036074
ODE,O,DE,533004144
MOR,M,OR,531742965
IA,I,A,531650033
AMER,AM,ER,527825803
DIST,DI,ST,525682805
URING,UR,ING,524884095
ORDE,OR,DE,524500304
INT ,INT, ,524459317
 ART, ,ART,524382651
LVE,L,VE,524336304
RECE,RE,CE,523892302
FORM ,FORM, ,522714161
ULL,U,LL,520542463
DIRE,DI,RE,519855273
THRE,TH,RE,519318213
WEVER,W,EVER,519207264
OES,O,ES,519055694
WRI,W,RI,516866642
HEL,HE,L,515167998
DRE,D,RE,515131793
LAW,LA,W,514656912
ORTA,OR,TA,514494152
CTED,C,TED,513912528
SK,S,K,512915275
VIO,V,IO,512127475
PTION,P,TION,510333252
MEDI,ME,DI,510088389
NEED,NE,ED,508681595
CAME,CA,ME,506428218
HILE,HI,LE,505936062
RESU,RES,U,505394409
OUND,OU,ND,504708225
TRAN,TR,AN,502666760
UALLY,U,ALLY,501113409
AV,A,V,498578120
TIN,TI,N,496834322
NTI,NT,I,496419415
PEND,PE,ND,495531216
BI,B,I,495162548
GI,G,I,494839917
ALS,AL,S,493886651
NAT,NA,T,490706471
CHA,CH,A,490528141
SHI,SH,I,490509258
RIES,RI,ES,487529218
INF,IN,F,487167744
PUT,P,UT,486985285
PRA,P,RA,486395070
SEC,SE,C,486164256
TAL,TA,L,486109906
PAT,P,AT,484925710
CLO,C,LO,484033605
EY,E,Y,483917372
UIT,U,IT,483900941
MUN,M,UN,482249735
NAL,NA,L,481865369
REV,RE,V,481568544
PUR,P,UR,480756542
VAN,V,AN,480424947
FUN,F,UN,480388825
COND,CON,D,480094107
IED,I,ED,478695168
EI,E,I,478606114
HOUS,HO,US,478338291
RESP,RES,P,477443695
IV,I,V,477237407
STRA,ST,RA,477055717
TL,T,L,476983278
EREN,ER,EN,476617658
FAM,F,AM,476301306
PLO,P,LO,474289568
 TI, ,TI,473868752
MAG,MA,G,472782056
ENTS,ENT,S,471160425
OME,O,ME,471158432
SITION,SI,TION,471123179
LOP,LO,P,470171425
RM,R,M,470002814
CIS,C,IS,468783664
PEN,PE,N,467371951
 HERE, ,HERE,466039107
LLED,LL,ED,465605037
WITHOUT,WITH,OUT,465581954
RCE,R,CE,465453100
MIC,M,IC,465001292
FRA,F,RA,462570043
TRO,TR,O,462491236
VIT,V,IT,462390286
XT,X,T,461814933
GG,G,G,461067919
OVERN,OVER,N,460228279
EG,E,G,459662902
LASS,LA,SS,458673648
PL,P,L,454599544
AVE,A,VE,454271789
GED,G,ED,453770028
ORD,OR,D,452989636
MALL,MA,LL,452895932
SMA,S,MA,451962538
ERENT,ER,ENT,451390224
ILY,IL,Y,451328125
RECO,RE,CO,451043077
KEN,K,EN,450390898
STANCE,STA,NCE,450320726
DEN,DE,N,450260296
VENT,VE,NT,448719021
ITION,IT,ION,448628313
LUT,L,UT,448367454
LITT,LI,TT,448265468
AM ,AM, ,448088905
HAP,HA,P,447815297
BOR,B,OR,447637994
FRI,F,RI,447464935
CRE,C,RE,447437981
USTR,US,TR,447324028
CAP,CA,P,446220410
STRI,ST,RI,444931308
ANOTHER,AN,OTHER,444695376
BEG,BE,G,444333036
YSI,Y,SI,444256277
HU,H,U,444159418
NER,NE,R,441779887
MAIN,MA,IN,441504256
ITE,IT,E,441380484
OT,O,T,440619473
BL,B,L,440011083
THIN,TH,IN,438532846
BRA,B,RA,438311498
PAS,P,AS,435639344
ELY,EL,Y,434846369
CONF,CON,F,434699509
HISTO,HIS,TO,434417106
 THING, ,THING,434230023
AIL,A,IL,434181631
FAR,F,AR,433278918
URAL,UR,AL,432096380
PIT,P,IT,430219498
EAT,EA,T,429776531
INTERES,INTER,ES,429715457
SEN,SE,N,429638801
SEEM,SE,EM,427186801
WED,W,ED,427170854
HAV,HA,V,426985232
INIS,IN,IS,426655168
TEM,TE,M,425609219
ESTION,ES,TION,425552868
UME,U,ME,424550961
AMP,AM,P,424301285
JU,J,U,423581679
NEVER,NE,VER,423080093
COLL,CO,LL,422992947
ORI,OR,I,421968818
DESI,DE,SI,421932067
ATH,AT,H,421686092
STIT,ST,IT,421429633
NAME,NA,ME,421358883
PPRO,P,PRO,420412625
PED,PE,D,420358899
 EC, ,EC,419554688
RIT,RI,T,419090391
LITI,LI,TI,419026162
RTA,R,TA,418747937
LEM,LE,M,416506639
NESS,NE,SS,415633681
PAC,P,AC,415530464
TEST,TE,ST,415234263
NDS,ND,S,415059500
TICE,TI,CE,414496101
PROP,PRO,P,413954053
ASSE,AS,SE,412826902
UEN,U,EN,412813188
ONO,ON,O,412163506
BSE,B,SE,412016300
REMA,RE,MA,411961619
FORMATION,FORM,ATION,411111002
TIMES,TIME,S,409557579
URN,UR,N,409158412
BA,B,A,408906609
STILL,ST,ILL,408263128
NC,N,C,407754822
SOL,SO,L,407621012
URSE,UR,SE,406344073
TREA,TR,EA,405850095
ARI,AR,I,404077928
INING,IN,ING,403926021
STI,ST,I,403418689
ITUT,IT,UT,403200064
INDE,IN,DE,403061169
ROUN,RO,UN,402708383
AMIL,AM,IL,402636222
LEC,LE,C,401891119
HOL,HO,L,401822643
SECON,SE,CON,401507109
FORCE,FOR,CE,401502622
ITAL,IT,AL,400687046
TENT,TE,NT,400628499
RC,R,C,400450306
RRI,R,RI,400257668
RITI,RI,TI,399561029
PMENT,P,MENT,399328435
PROG,PRO,G,398668711
COMPLE,COMP,LE,398663534
DICA,DI,CA,398651869
HAR,HA,R,398323399
ARG,AR,G,397930721
RET,RE,T,395948739
ARM,AR,M,395712633
ETY,ET,Y,395595261
ACTION,AC,TION,395471838
LICA,LI,CA,395352103
TIV,TI,V,395048245
SINCE,SIN,CE,394851480
RL,R,L,394658694
DEP,DE,P,394649938
HEAR,HEA,R,393231036
BECOM,BE,COM,393205305
GAR,G,AR,392600164
EMS,EM,S,391990141
ASE,AS,E,391565568
APE,A,PE,391552781
WATER,WA,TER,390158141
CONTI,CON,TI,389697193
UF,U,F,389098923
RVE,R,VE,388864936
MER,ME,R,388095971
TRAD,TR,AD,386844380
COMPAN,COMP,AN,386824727
AWA,A,WA,386166928
STATES,STATE,S,386012404
MED,ME,D,384414162
DRA,D,RA,383463936
SENT,SE,NT,382134678
SSES,SS,ES,382088473
LEAD,LE,AD,381945086
FL,F,L,381861342
IVERS,IVE,RS,381112498
OWI,O,WI,380921918
LAST,LA,ST,380518535
SIT,SI,T,380167537
SIS,SI,S,379986031
RIC,RI,C,379854201
RAL,RA,L,379527819
UIL,U,IL,379419537
COVER,CO,VER,378610212
TRY,TR,Y,377633886
MB,M,B,377496424
REASE,REA,SE,377172987
KIN,K,IN,375915798
ECON,EC,ON,375087619
BUS,B,US,374877326
PARE,P,ARE,374818319
ACTI,AC,TI,374516510
UNIVE,UN,IVE,374229809
ISION,IS,ION,374204768
UTE,UT,E,374125544
CONST,CON,ST,373771799
 ET, ,ET,373515158
ACTER,AC,TER,372816212
AU,A,U,372719427
IVEN,IVE,N,370958373
GUR,G,UR,370857007
WANT,WA,NT,370291394
PIC,P,IC,370265413
ORY,OR,Y,368999598
SCO,S,CO,368818284
BIT,B,IT,368602782
STER,ST,ER,368061338
SET,SE,T,364238725
URCH,UR,CH,364236348
ROO,RO,O,364111522
RAM,RA,M,364038879
CTO,C,TO,363755442
WENT,W,ENT,363720745
