NN,N,N,959400083
HY,H,Y,941652515
DD,D,D,939026388
THEN,THE,N,935309501
BS,B,S,929681533
ZE,Z,E,862380017
INF,IN,F,861420187
EIN,E,IN,854867701
RP,R,P,844418194
SK,S,K,843564564
TOO,TO,O,835907048
LAND,L,AND,829172065
WS,W,S,825326485
OE,O,E,824004887
CY,C,Y,795600923
OY,O,Y,791901224
LV,L,V,788166259
XI,X,I,783106926
CTO,C,TO,773750877
OI,O,I,741405910
WR,W,R,741356143
ATHE,A,THE,733120488
XA,X,A,711425100
RF,R,F,703166041
B ,B, ,675078959
NM,N,M,668656497
DG,D,G,659344990
TON,TO,N,625569804
TAND,T,AND,623037112
BJ,B,J,613281843
TM,T,M,610901821
XC,X,C,610521045
HN,H,N,608201649
INV,IN,V,600398738
INK,IN,K,588360071
HAND,H,AND,571814965
YIN,Y,IN,561098826
NF,N,F,556961689
II,I,I,556831617
NK,N,K,551532944
GY,G,Y,539412217
NV,N,V,537214869
EH,E,H,526603357
ETHE,E,THE,519662052
IX,I,X,518754552
JA,J,A,517768947
INU,IN,U,501829570
YP,Y,P,487547090
PIN,P,IN,478731578
DL,D,L,468545564
TOW,TO,W,465193392
ANDS,AND,S,464958379
OH,O,H,461132254
GG,G,G,461067919
XE,X,E,453459557
LM,L,M,444253836
EB,E,B,441963680
ININ,IN,IN,441232582
DV,D,V,437942499
EU,E,U,436080186
SW,S,W,436019609
TOM,TO,M,435054338
TC,T,C,434580077
LK,L,K,431197613
OFT,OF,T,429470314
YM,Y,M,428523328
PM,P,M,412341363
BT,B,T,411012062
CS,C,S,402425888
LP,L,P,396553221
RTHE,R,THE,392562191
UF,U,F,389098923
SF,S,F,388662789
EK,E,K,383294320
AX,A,X,368989923
DM,D,M,367208590
RB,R,B,359508740
ITHE,I,THE,345767985
ZA,Z,A,338991838
ATO,A,TO,334405484
KI,K,I,334117615
LW,L,W,328281546
OX,O,X,328163942
MAND,M,AND,326288079
INN,IN,N,322279125
ROF,R,OF,319336958
CIN,C,IN,311452809
THEO,THE,O,310597693
WL,W,L,304075196
YT,Y,T,296649142
TOP,TO,P,295471172
RH,R,H,285851292
BIN,B,IN,280980707
TOG,TO,G,278467002
AJ,A,J,267793366
RW,R,W,259121501
V ,V, ,253286845
ANDIN,AND,IN,247647315
LR,L,R,246835291
HS,H,S,244114398
 X, ,X,239928260
TOT,TO,T,239086486
IU,I,U,239021640
GT,G,T,232784959
ITO,I,TO,228111493
PY,P,Y,224325195
TOL,TO,L,222703213
IQ,I,Q,221827539
ANDA,AND,A,209790776
YL,Y,L,202215852
YC,Y,C,202087519
ANDE,AND,E,198376593
LC,L,C,198286221
YA,Y,A,189367501
BAND,B,AND,183132691
TN,T,N,182169061
OFE,OF,E,181908937
HL,H,L,176216764
HM,H,M,174692112
SAND,S,AND,173710507
INL,IN,L,169827142
OJ,O,J,169487922
 Z, ,Z,165570170
UO,U,O,164126191
GM,G,M,158375242
TTO,T,TO,157774562
AZ,A,Z,155167424
KA,K,A,154871881
OTO,O,TO,150289820
TOU,TO,U,148054661
WT,W,T,147031630
FY,F,Y,146287422
AH,A,H,144693021
AE,A,E,142730173
TOC,TO,C,142066734
INO,IN,O,141786673
RAND,R,AND,137626875
YN,Y,N,137371142
MN,M,N,137026664
NR,N,R,130827876
NJ,N,J,128915150
KL,K,L,123374808
UIN,U,IN,120284787
SB,S,B,119253503
VY,V,Y,118908761
CQ,C,Q,118308431
TOD,TO,D,117761739
DW,D,W,116963319
NTO,N,TO,113351004
OFI,OF,I,111148998
DN,D,N,110707910
ZIN,Z,IN,109934960
J ,J, ,109594975
UY,U,Y,108146307
UTHE,U,THE,105807806
GTO,G,TO,104625124
SOF,S,OF,102400454
TOB,TO,B,102065278
INJ,IN,J,101591195
SN,S,N,99041209
ZO,Z,O,98821474
UTO,U,TO,97211837
SR,S,R,96342837
HB,H,B,94825831
SQ,S,Q,94735727
DJ,D,J,91815698
XU,X,U,91502416
BV,B,V,90422259
INH,IN,H,89306037
SD,S,D,88670381
YB,Y,B,87702490
LN,L,N,85241362
ANDL,AND,L,83070516
BB,B,B,82119524
KY,K,Y,80545937
XH,X,H,78181172
THEA,THE,A,75073840
FS,F,S,74855049
PTO,P,TO,74783052
THEL,THE,L,73468619
EJ,E,J,73271738
OOF,O,OF,73263762
YW,Y,W,73152651
Q ,Q, ,71635495
YI,Y,I,71129059
UK,U,K,69473879
TF,T,F,69205041
ANDO,AND,O,69184384
MF,M,F,68203403
GD,G,D,67707508
YD,Y,D,65436477
WD,W,D,64933321
LB,L,B,64923822
ML,M,L,63925724
TP,T,P,63738756
KG,K,G,63022244
MR,M,R,62529097
YR,Y,R,62207055
DH,D,H,61100365
CAND,C,AND,59100336
BM,B,M,59086127
LTO,L,TO,59033913
NW,N,W,58555053
ANDI,AND,I,55990745
NX,N,X,53785645
CM,C,M,53319081
HW,H,W,53035826
Z ,Z, ,52554821
INP,IN,P,52249295
ETO,E,TO,51865767
HD,H,D,51423430
RTO,R,TO,49834548
KO,K,O,49791018
XF,X,F,49518636
INQ,IN,Q,45568006
THET,THE,T,45111542
NH,N,H,44560020
AO,A,O,44378560
PAND,P,AND,44278276
LG,L,G,43253958
YG,Y,G,40159231
INY,IN,Y,39873649
XAND,X,AND,38666496
DC,D,C,37258215
WY,W,Y,37196358
ZI,Z,I,37139320
NZ,N,Z,36543335
UX,U,X,36067649
ZY,Z,Y,35000026
XY,X,Y,34022593
XV,X,V,33658338
HF,H,F,33602151
OZ,O,Z,33352051
NP,N,P,31588827
NTHE,N,THE,31585436
ANDR,AND,R,30922048
NQ,N,Q,30720992
YZ,Y,Z,30323106
THEE,THE,E,30284547
DT,D,T,29976599
BN,B,N,29449837
COF,C,OF,29366250
CF,C,F,28689495
GTHE,G,THE,28172970
RX,R,X,28100653
MG,M,G,27981306
OFO,OF,O,26279023
KW,K,W,26110140
ZU,Z,U,25588217
KM,K,M,25215314
TZ,T,Z,25019399
PW,P,W,24623966
JI,J,I,24606599
TB,T,B,24335186
XO,X,O,23729915
AA,A,A,23232445
PF,P,F,22671884
CD,C,D,22658706
TOE,TO,E,22321122
EOF,E,OF,22315098
DB,D,B,21789492
GAND,G,AND,21345459
INM,IN,M,21249678
ANDF,AND,F,20831102
TG,T,G,20389606
TV,T,V,20158884
STHE,S,THE,20089802
TOK,TO,K,20076476
XIN,X,IN,19086785
BD,B,D,18919693
WF,W,F,18816353
MT,M,T,18738758
SG,S,G,18602261
UU,U,U,18529521
KF,K,F,18365408
DQ,D,Q,18143259
AQ,A,Q,18030995
TOX,TO,X,17266472
TD,T,D,17233334
VU,V,U,16655357
KH,K,H,16554498
THEW,THE,W,14764944
TTHE,T,THE,14764944
EZ,E,Z,14743576
INB,IN,B,14580091
LH,L,H,14065490
PB,P,B,13722310
THED,THE,D,13712081
WAND,W,AND,13661614
GF,G,F,13061915
ANDB,AND,B,12862447
ZZ,Z,Z,12567173
TOS,TO,S,12120682
WTO,W,TO,11628249
TOY,TO,Y,11617391
IH,I,H,11220952
ANDM,AND,M,10909338
ANDY,AND,Y,10796917
UV,U,V,10255254
KU,K,U,10011912
SV,S,V,9995575
KD,K,D,9895185
PC,P,C,9697251
ANDP,AND,P,9624150
PK,P,K,9546577
ANDU,AND,U,9308185
IW,I,W,8982408
KR,K,R,8948844
INW,IN,W,8782762
ANDH,AND,H,8376232
BTO,B,TO,8343428
WP,W,P,8205362
DF,D,F,8194457
BC,B,C,7794346
MD,M,D,7730845
LOF,L,OF,7597562
PD,P,D,7521018
OFS,OF,S,7276625
DP,D,P,7267305
XX,X,X,7209349
CG,C,G,7164039
MC,M,C,7164039
RQ,R,Q,7120452
HC,H,C,7007823
HQ,H,Q,6887538
KP,K,P,6785084
WM,W,M,6733342
WU,W,U,6695422
WK,W,K,6632502
UH,U,H,6516806
INAND,IN,AND,6393399
XQ,X,Q,6366109
MW,M,W,6271611
THEF,THE,F,6235066
YU,Y,U,6176290
TOV,TO,V,6025489
CP,C,P,5991859
ZS,Z,S,5971592
OQ,O,Q,5969303
OFA,OF,A,5913402
FG,F,G,5880360
XW,X,W,5864071
PZ,P,Z,5724526
PN,P,N,5647155
VS,V,S,5469042
TOI,TO,I,5451846
UZ,U,Z,5448100
ZL,Z,L,5448100
